19:36:3.00,25/1/20,71.3332,-156.4086,90.00,-0.65,1.25,1.00
19:36:3.20,25/1/20,71.3332,-156.4086,89.20,0.55,0.44,0.92
19:36:3.40,25/1/20,71.3332,-156.4086,88.50,-1.12,0.45,-1.02
19:36:3.60,25/1/20,71.3332,-156.4086,87.70,-0.20,1.00,-0.46
19:36:3.80,25/1/20,71.3332,-156.4086,87.10,0.53,0.90,2.53
19:36:4.00,25/1/20,71.3332,-156.4085,86.50,0.55,1.46,-0.27
19:36:4.20,25/1/20,71.3332,-156.4085,86.00,0.38,0.85,-0.39
19:36:4.40,25/1/20,71.3332,-156.4085,85.50,-0.16,-0.77,0.92
19:36:4.60,25/1/20,71.3332,-156.4085,85.00,-0.76,-0.98,-1.49
19:36:4.80,25/1/20,71.3332,-156.4085,84.50,-0.23,-0.13,-1.17
19:36:5.00,25/1/20,71.3332,-156.4086,83.70,0.22,1.47,1.51
19:36:5.20,25/1/20,71.3332,-156.4086,83.00,-0.69,0.42,-0.44
19:36:5.40,25/1/20,71.3332,-156.4086,82.20,1.28,-2.22,1.26
19:36:5.60,25/1/20,71.3332,-156.4086,81.50,2.59,0.73,-0.73
19:36:5.80,25/1/20,71.3332,-156.4086,80.90,-0.30,-0.10,0.83
19:36:6.00,25/1/20,71.3332,-156.4086,80.30,0.85,-1.70,0.35
19:36:6.20,25/1/20,71.3332,-156.4086,79.60,0.20,0.59,-1.59
19:36:6.40,25/1/20,71.3332,-156.4087,78.90,-1.00,0.37,-0.05
19:36:6.60,25/1/20,71.3332,-156.4087,78.20,0.25,0.59,0.02
19:36:6.80,25/1/20,71.3332,-156.4087,77.60,-0.16,0.02,-0.35
19:36:7.00,25/1/20,71.3332,-156.4087,77.00,0.92,0.05,1.74
19:36:7.20,25/1/20,71.3332,-156.4087,76.40,0.04,0.10,0.73
19:36:7.40,25/1/20,71.3332,-156.4087,75.90,0.17,-0.48,-7.68
19:36:7.60,25/1/20,71.3332,-156.4087,75.40,0.22,0.22,0.58
19:36:7.80,25/1/20,71.3332,-156.4087,74.90,-0.20,0.14,0.59
19:36:8.00,25/1/20,71.3332,-156.4087,74.40,-0.41,0.13,0.06
19:36:8.20,25/1/20,71.3332,-156.4087,74.20,-0.49,0.32,0.26
19:36:8.40,25/1/20,71.3332,-156.4087,74.00,-1.26,3.56,3.97
19:36:8.60,25/1/20,71.3332,-156.4087,73.80,0.01,-0.45,-1.35
19:36:8.80,25/1/20,71.3332,-156.4087,73.50,-0.59,-0.07,-0.76
19:36:9.00,25/1/20,71.3332,-156.4087,73.30,-0.02,1.05,3.55
19:36:9.20,25/1/20,71.3332,-156.4087,73.10,0.27,-1.37,1.88
19:36:9.40,25/1/20,71.3332,-156.4087,72.90,-0.87,1.38,0.16
19:36:9.60,25/1/20,71.3332,-156.4087,72.70,1.67,0.75,-0.70
19:36:9.80,25/1/20,71.3332,-156.4087,72.50,-0.80,0.40,-1.42
19:36:10.00,25/1/20,71.3332,-156.4087,72.20,-0.62,0.79,0.08
19:36:10.20,25/1/20,71.3332,-156.4087,72.00,-0.48,0.02,-0.28
19:36:10.40,25/1/20,71.3332,-156.4087,71.80,-0.70,-0.57,0.45
19:36:10.60,25/1/20,71.3332,-156.4087,71.50,-0.28,0.29,-0.09
19:36:10.80,25/1/20,71.3332,-156.4087,71.20,-0.62,0.22,-1.07
19:36:10.99,25/1/20,71.3332,-156.4087,70.70,-1.16,1.38,-1.68
19:36:11.19,25/1/20,71.3332,-156.4087,70.00,-0.53,-0.70,0.84
19:36:11.39,25/1/20,71.3332,-156.4087,69.60,0.30,-0.40,0.15
19:36:11.59,25/1/20,71.3332,-156.4087,69.40,0.90,0.40,-0.81
19:36:11.79,25/1/20,71.3332,-156.4087,69.20,-0.30,0.15,0.50
19:36:12.00,25/1/20,71.3332,-156.4087,68.80,0.01,0.71,0.53
19:36:12.20,25/1/20,71.3332,-156.4087,68.40,0.94,-0.37,0.54
19:36:12.40,25/1/20,71.3332,-156.4087,67.90,-2.68,0.09,0.57
19:36:12.60,25/1/20,71.3332,-156.4087,67.60,0.30,0.40,-0.40
19:36:12.80,25/1/20,71.3332,-156.4087,67.20,-1.35,0.70,1.59
19:36:13.00,25/1/20,71.3332,-156.4087,66.80,-0.64,-0.73,-1.26
19:36:13.20,25/1/20,71.3332,-156.4087,66.40,-2.63,-1.08,0.11
19:36:13.40,25/1/20,71.3332,-156.4087,66.10,0.14,0.20,0.33
19:36:13.60,25/1/20,71.3332,-156.4087,65.80,-0.18,0.58,-1.32
19:36:13.80,25/1/20,71.3332,-156.4087,65.50,0.72,-1.14,2.01
19:36:14.00,25/1/20,71.3332,-156.4087,65.20,0.39,-0.90,-4.03
19:36:14.20,25/1/20,71.3332,-156.4087,64.90,-5.04,2.12,-2.72
19:36:14.40,25/1/20,71.3332,-156.4087,64.50,-0.32,0.83,0.50
19:36:14.60,25/1/20,71.3332,-156.4087,64.20,-0.58,0.06,0.38
19:36:14.80,25/1/20,71.3332,-156.4087,63.90,0.53,0.91,2.06
19:36:15.00,25/1/20,71.3332,-156.4087,63.60,-1.09,1.04,-2.63
19:36:15.20,25/1/20,71.3332,-156.4087,63.30,-1.32,0.11,-3.51
19:36:15.40,25/1/20,71.3332,-156.4087,63.00,-0.73,-0.53,-0.69
19:36:15.60,25/1/20,71.3332,-156.4087,62.80,0.90,1.18,2.82
19:36:15.80,25/1/20,71.3332,-156.4087,62.50,-2.00,-1.55,-2.37
19:36:16.00,25/1/20,71.3332,-156.4087,62.30,0.22,-0.60,-1.61
19:36:16.20,25/1/20,71.3332,-156.4087,62.00,-3.52,-2.89,-0.48
19:36:16.40,25/1/20,71.3332,-156.4087,61.80,1.52,0.91,-0.91
19:36:16.60,25/1/20,71.3332,-156.4087,61.40,4.77,-3.68,-7.38
19:36:16.80,25/1/20,71.3332,-156.4087,61.00,-0.40,-3.37,-0.89
19:36:17.00,25/1/20,71.3332,-156.4087,60.50,1.05,1.95,-0.04
19:36:17.20,25/1/20,71.3332,-156.4087,60.00,-0.35,0.05,-0.57
19:36:17.40,25/1/20,71.3332,-156.4087,59.60,-1.88,-1.56,-1.69
19:36:17.60,25/1/20,71.3332,-156.4087,59.00,-2.49,2.20,1.22
19:36:17.80,25/1/20,71.3332,-156.4087,58.30,4.91,-1.14,3.59
19:36:18.00,25/1/20,71.3332,-156.4087,57.60,-0.98,2.76,1.50
19:36:18.20,25/1/20,71.3332,-156.4087,57.00,-1.76,0.32,-0.54
19:36:18.40,25/1/20,71.3332,-156.4087,56.40,-2.55,-0.41,-0.74
19:36:18.60,25/1/20,71.3332,-156.4087,55.90,-1.53,0.47,-0.16
19:36:18.80,25/1/20,71.3332,-156.4087,55.30,9.63,-0.04,1.25
19:36:19.00,25/1/20,71.3332,-156.4087,54.90,-0.46,2.65,-0.17
19:36:19.20,25/1/20,71.3332,-156.4087,54.60,-0.33,-0.68,-0.70
19:36:19.40,25/1/20,71.3332,-156.4087,54.30,-5.94,1.23,4.20
19:36:19.60,25/1/20,71.3332,-156.4087,53.80,-0.89,-0.94,0.35
19:36:19.80,25/1/20,71.3332,-156.4087,53.50,-1.01,1.58,0.65
19:36:20.00,25/1/20,71.3332,-156.4087,53.00,0.75,-1.70,-0.41
19:36:20.20,25/1/20,71.3332,-156.4087,52.60,0.08,1.02,0.46
19:36:20.40,25/1/20,71.3332,-156.4087,52.20,0.72,-0.83,0.27
19:36:20.60,25/1/20,71.3332,-156.4086,51.90,-1.22,0.96,0.73
19:36:20.80,25/1/20,71.3332,-156.4086,51.60,-0.96,-0.87,-0.47
19:36:21.00,25/1/20,71.3332,-156.4086,51.40,-0.30,-0.48,0.46
19:36:21.20,25/1/20,71.3332,-156.4086,51.10,-1.34,-0.88,0.71
19:36:21.40,25/1/20,71.3332,-156.4086,51.10,-1.23,-0.40,0.05
19:36:21.60,25/1/20,71.3332,-156.4086,51.10,-0.40,0.31,0.11
19:36:21.80,25/1/20,71.3332,-156.4086,51.10,-0.85,-0.37,-0.18
19:36:22.00,25/1/20,71.3332,-156.4086,51.00,-0.47,-0.49,-0.17
19:36:22.20,25/1/20,71.3332,-156.4086,51.00,1.28,2.75,0.84
19:36:22.40,25/1/20,71.3332,-156.4086,51.00,-0.21,-0.17,0.03
19:36:22.60,25/1/20,71.3332,-156.4086,51.00,-0.48,-0.19,0.00
19:36:22.80,25/1/20,71.3332,-156.4086,51.00,-0.30,0.41,-0.05
19:36:23.00,25/1/20,71.3332,-156.4086,51.00,-0.87,0.23,-0.02
19:36:23.20,25/1/20,71.3332,-156.4086,51.00,-0.45,0.52,0.11
19:36:23.40,25/1/20,71.3332,-156.4086,51.00,0.07,-0.09,-0.02
19:36:23.60,25/1/20,71.3332,-156.4086,51.00,0.62,-0.35,-0.05
19:36:23.80,25/1/20,71.3332,-156.4086,51.00,-0.25,0.15,-0.03
19:36:24.00,25/1/20,71.3332,-156.4086,51.00,-0.55,0.30,-0.07
19:36:24.20,25/1/20,71.3332,-156.4086,51.00,-0.17,0.19,0.04
19:36:24.40,25/1/20,71.3332,-156.4086,51.00,-0.33,-0.44,-0.26
19:36:24.60,25/1/20,71.3332,-156.4086,51.00,-0.29,0.04,-0.07
19:36:24.80,25/1/20,71.3332,-156.4086,51.00,-0.18,-0.39,-0.28
19:36:25.00,25/1/20,71.3332,-156.4086,50.90,-0.33,-0.97,-0.31
19:36:25.20,25/1/20,71.3332,-156.4086,50.90,-0.55,-1.18,-1.11
19:36:25.40,25/1/20,71.3332,-156.4086,50.90,-0.08,0.74,-0.40
19:36:25.60,25/1/20,71.3332,-156.4086,50.90,0.36,0.26,-0.35
19:36:25.80,25/1/20,71.3332,-156.4086,50.90,0.67,-0.02,-0.14
19:36:26.00,25/1/20,71.3332,-156.4086,50.90,-0.47,0.88,0.11
19:36:26.20,25/1/20,71.3332,-156.4086,50.90,0.66,1.16,-0.27
19:36:26.40,25/1/20,71.3332,-156.4086,50.90,-0.77,0.08,0.26
19:36:26.60,25/1/20,71.3332,-156.4086,50.90,-0.33,-0.26,-0.14
19:36:26.80,25/1/20,71.3332,-156.4086,50.90,1.69,-2.05,-0.31
19:36:27.00,25/1/20,71.3332,-156.4086,50.90,-2.00,0.33,-0.18
19:36:27.20,25/1/20,71.3332,-156.4086,50.90,-3.30,1.35,1.01
19:36:27.40,25/1/20,71.3332,-156.4086,50.90,1.27,0.08,-0.52
19:36:27.60,25/1/20,71.3332,-156.4086,50.90,1.34,-0.99,-0.72
19:36:27.80,25/1/20,71.3332,-156.4086,50.90,0.99,-0.01,-0.56
19:36:28.00,25/1/20,71.3332,-156.4086,50.80,-1.50,1.42,-0.05
19:36:28.20,25/1/20,71.3332,-156.4086,50.80,-0.26,1.88,1.12
19:36:28.40,25/1/20,71.3332,-156.4086,50.80,-0.45,1.52,0.72
19:36:28.60,25/1/20,71.3332,-156.4086,50.80,0.25,-0.34,-0.34
19:36:28.80,25/1/20,71.3332,-156.4086,50.80,0.61,-2.37,-0.39
19:36:29.00,25/1/20,71.3332,-156.4086,50.80,0.88,-0.91,-0.45
19:36:29.20,25/1/20,71.3332,-156.4086,50.80,5.65,-3.33,-0.47
19:36:29.40,25/1/20,71.3332,-156.4086,50.80,0.09,0.54,0.43
19:36:29.60,25/1/20,71.3332,-156.4086,50.80,-1.64,2.35,-0.83
19:36:29.80,25/1/20,71.3332,-156.4086,50.80,-2.89,-1.49,-0.43
19:36:30.00,25/1/20,71.3332,-156.4086,50.50,-0.99,-0.91,-0.76
19:36:30.20,25/1/20,71.3332,-156.4086,49.50,0.11,-1.14,1.66
19:36:30.40,25/1/20,71.3332,-156.4086,48.00,0.75,1.29,-0.32
19:36:30.60,25/1/20,71.3332,-156.4087,46.50,-0.16,-0.44,-1.43
19:36:30.80,25/1/20,71.3332,-156.4087,45.30,1.05,1.18,0.91
19:36:31.00,25/1/20,71.3332,-156.4087,44.00,-3.89,2.51,-1.00
19:36:31.20,25/1/20,71.3332,-156.4087,42.80,-0.24,-0.62,-0.85
19:36:31.40,25/1/20,71.3332,-156.4087,41.60,-1.41,-0.55,-0.94
19:36:31.60,25/1/20,71.3332,-156.4086,40.70,0.62,0.10,-0.31
19:36:31.80,25/1/20,71.3332,-156.4086,39.80,-0.14,1.47,-2.03
19:36:32.00,25/1/20,71.3332,-156.4086,39.00,-0.70,0.54,-0.21
19:36:32.20,25/1/20,71.3332,-156.4086,38.20,1.64,0.62,0.24
19:36:32.40,25/1/20,71.3332,-156.4086,37.30,-0.03,-0.47,-1.42
19:36:32.60,25/1/20,71.3332,-156.4086,36.60,-0.55,-0.49,-0.92
19:36:32.80,25/1/20,71.3332,-156.4086,35.80,-1.03,-0.52,-0.33
19:36:33.00,25/1/20,71.3332,-156.4086,35.10,-0.96,-0.69,0.64
19:36:33.20,25/1/20,71.3332,-156.4086,34.40,1.01,4.90,-0.78
19:36:33.40,25/1/20,71.3332,-156.4086,33.90,0.21,-0.52,-0.35
19:36:33.60,25/1/20,71.3332,-156.4086,33.40,-0.37,-0.56,-0.75
19:36:33.80,25/1/20,71.3332,-156.4086,33.00,0.14,1.49,0.15
19:36:34.00,25/1/20,71.3332,-156.4086,32.40,-2.63,1.04,-0.57
19:36:34.20,25/1/20,71.3332,-156.4086,31.80,-1.62,-0.27,-0.97
19:36:34.40,25/1/20,71.3332,-156.4086,31.30,-2.09,-1.24,-0.63
19:36:34.60,25/1/20,71.3332,-156.4086,30.90,3.63,0.40,0.97
19:36:34.80,25/1/20,71.3332,-156.4086,30.50,-0.12,-0.41,-0.80
19:36:35.00,25/1/20,71.3332,-156.4086,29.90,-1.21,-0.54,-1.16
19:36:35.20,25/1/20,71.3332,-156.4086,29.40,-1.82,1.80,0.35
19:36:35.40,25/1/20,71.3332,-156.4086,29.00,-1.38,1.14,0.12
19:36:35.60,25/1/20,71.3332,-156.4086,28.50,-0.67,-0.35,-0.11
19:36:35.80,25/1/20,71.3332,-156.4086,27.80,1.01,-0.72,-0.60
19:36:36.00,25/1/20,71.3332,-156.4086,27.40,-0.85,0.59,-0.12
19:36:36.20,25/1/20,71.3332,-156.4086,27.10,1.15,-1.22,-0.40
19:36:36.40,25/1/20,71.3332,-156.4086,26.60,-2.86,0.93,0.11
19:36:36.60,25/1/20,71.3332,-156.4086,26.20,-0.92,1.21,0.14
19:36:36.80,25/1/20,71.3332,-156.4086,25.90,0.16,-0.69,-0.46
19:36:37.00,25/1/20,71.3332,-156.4086,25.50,1.45,-0.83,-0.66
19:36:37.20,25/1/20,71.3332,-156.4086,25.00,-2.46,2.35,0.76
19:36:37.40,25/1/20,71.3332,-156.4086,24.60,1.27,-0.80,-0.31
19:36:37.60,25/1/20,71.3332,-156.4086,24.20,-0.87,1.00,0.01
19:36:37.80,25/1/20,71.3332,-156.4086,23.80,-0.82,0.62,0.02
19:36:38.00,25/1/20,71.3332,-156.4086,23.20,-1.10,0.09,-0.16
19:36:38.20,25/1/20,71.3332,-156.4086,22.60,-1.05,3.26,0.67
19:36:38.40,25/1/20,71.3332,-156.4085,22.10,-0.55,-1.76,-0.84
19:36:38.60,25/1/20,71.3332,-156.4085,21.60,-0.18,0.37,0.01
19:36:38.80,25/1/20,71.3332,-156.4085,21.30,-1.09,0.81,-0.02
19:36:39.00,25/1/20,71.3332,-156.4085,21.00,-0.37,-0.06,-0.03
19:36:39.20,25/1/20,71.3332,-156.4085,20.90,0.11,0.39,-0.12
19:36:39.40,25/1/20,71.3332,-156.4085,20.90,-0.30,0.96,-0.05
19:36:39.60,25/1/20,71.3332,-156.4085,20.60,0.76,0.80,-0.19
19:36:39.80,25/1/20,71.3332,-156.4085,20.20,0.55,0.08,0.63
19:36:40.00,25/1/20,71.3332,-156.4085,19.80,-0.86,-0.51,0.38
19:36:40.20,25/1/20,71.3332,-156.4085,19.60,-1.85,-0.81,-0.58
19:36:40.40,25/1/20,71.3332,-156.4085,19.40,-0.36,2.78,0.59
19:36:40.60,25/1/20,71.3332,-156.4085,19.30,0.76,-2.50,-0.46
19:36:40.80,25/1/20,71.3332,-156.4085,19.10,-0.25,0.15,0.04
19:36:41.00,25/1/20,71.3332,-156.4085,19.00,-0.49,-0.44,-0.05
19:36:41.20,25/1/20,71.3332,-156.4085,18.90,-0.12,0.34,0.04
19:36:41.40,25/1/20,71.3332,-156.4085,18.80,-0.10,-0.49,-0.10
19:36:41.60,25/1/20,71.3332,-156.4085,18.60,0.28,-0.47,-0.01
19:36:41.80,25/1/20,71.3332,-156.4085,18.50,0.29,-0.08,-0.14
19:36:42.00,25/1/20,71.3332,-156.4085,18.30,-0.27,0.37,-0.13
19:36:42.20,25/1/20,71.3332,-156.4085,18.20,-0.03,0.60,0.00
19:36:42.40,25/1/20,71.3332,-156.4085,17.90,-0.42,0.17,0.00
19:36:42.60,25/1/20,71.3332,-156.4085,17.60,-0.27,-0.14,-0.17
19:36:42.80,25/1/20,71.3332,-156.4085,17.40,0.21,0.00,-0.10
19:36:43.00,25/1/20,71.3332,-156.4085,17.30,-0.04,0.35,-0.07
19:36:43.20,25/1/20,71.3332,-156.4085,17.30,-0.13,-0.36,-0.12
19:36:43.40,25/1/20,71.3332,-156.4085,17.30,0.26,0.02,0.13
19:36:43.60,25/1/20,71.3332,-156.4085,17.30,0.21,0.22,0.08
19:36:43.80,25/1/20,71.3332,-156.4085,17.30,-0.08,-0.15,-0.10
19:36:44.00,25/1/20,71.3332,-156.4085,17.30,-0.16,-0.31,-0.18
19:36:44.20,25/1/20,71.3332,-156.4085,17.30,0.08,-0.07,-0.04
19:36:44.40,25/1/20,71.3332,-156.4085,17.30,-0.02,-0.04,-0.01
19:36:44.60,25/1/20,71.3332,-156.4085,17.30,-0.17,0.20,-0.08
19:36:44.80,25/1/20,71.3332,-156.4085,17.30,-0.03,0.10,-0.01
19:36:45.00,25/1/20,71.3332,-156.4085,17.30,-0.11,-0.09,0.01
19:36:45.20,25/1/20,71.3332,-156.4085,17.30,0.15,-0.15,-0.02
19:36:45.40,25/1/20,71.3332,-156.4085,17.30,-0.17,0.00,-0.01
19:36:45.60,25/1/20,71.3332,-156.4085,17.30,-0.14,0.14,0.06
19:36:45.80,25/1/20,71.3332,-156.4085,17.30,0.04,0.18,0.06
19:36:46.00,25/1/20,71.3332,-156.4085,17.30,0.00,0.00,0.02
19:36:46.20,25/1/20,71.3332,-156.4085,17.30,-0.08,0.31,0.04
19:36:46.40,25/1/20,71.3332,-156.4085,17.30,-0.08,0.17,0.05
19:36:46.60,25/1/20,71.3332,-156.4085,17.30,-0.21,1.36,0.07
19:36:46.80,25/1/20,71.3332,-156.4085,17.30,-0.11,-0.70,-0.30
19:36:47.00,25/1/20,71.3332,-156.4085,17.30,-0.23,-0.16,-0.10
19:36:47.20,25/1/20,71.3332,-156.4085,17.30,-0.20,0.00,0.03
19:36:47.40,25/1/20,71.3332,-156.4085,17.30,-0.02,0.06,0.03
19:36:47.60,25/1/20,71.3332,-156.4085,17.30,-0.20,-0.06,-0.01
19:36:47.80,25/1/20,71.3332,-156.4085,17.30,-0.04,-0.16,0.05
19:36:48.00,25/1/20,71.3332,-156.4085,17.30,0.02,0.09,-0.03
19:36:48.20,25/1/20,71.3332,-156.4085,17.30,0.15,-0.31,-0.15
19:36:48.40,25/1/20,71.3332,-156.4085,17.30,-0.22,0.03,-0.22
19:36:48.60,25/1/20,71.3332,-156.4085,17.30,-0.23,0.05,-0.04
19:36:48.80,25/1/20,71.3332,-156.4085,17.30,0.17,0.09,-0.07
19:36:49.00,25/1/20,71.3332,-156.4085,17.30,-0.24,0.15,0.02
19:36:49.20,25/1/20,71.3332,-156.4085,17.30,-0.04,-1.66,-0.64
19:36:49.40,25/1/20,71.3332,-156.4085,17.30,-0.19,2.80,0.63
19:36:49.60,25/1/20,71.3332,-156.4085,17.30,0.13,-0.91,-0.35
19:36:49.80,25/1/20,71.3332,-156.4085,17.30,0.02,-0.58,-0.27
19:36:50.00,25/1/20,71.3332,-156.4085,17.30,-0.01,-0.05,-0.08
19:36:50.20,25/1/20,71.3332,-156.4085,17.30,0.08,-0.24,-0.05
19:36:50.40,25/1/20,71.3332,-156.4085,17.30,0.42,0.90,0.20
19:36:50.60,25/1/20,71.3332,-156.4085,17.30,-0.12,-1.23,-0.09
19:36:50.80,25/1/20,71.3332,-156.4085,17.30,0.47,0.63,-0.77
19:36:51.00,25/1/20,71.3332,-156.4085,17.30,0.31,0.20,-0.39
19:36:51.20,25/1/20,71.3332,-156.4085,17.30,2.41,1.21,-0.58
19:36:51.40,25/1/20,71.3332,-156.4085,17.30,-1.92,-0.31,0.25
19:36:51.60,25/1/20,71.3332,-156.4085,17.30,-1.67,0.34,-0.87
19:36:51.80,25/1/20,71.3332,-156.4085,17.30,-1.89,1.09,0.68
19:36:52.00,25/1/20,71.3332,-156.4085,17.10,-0.11,-0.03,-0.36
19:36:52.20,25/1/20,71.3332,-156.4085,17.00,0.47,1.32,0.25
19:36:52.40,25/1/20,71.3332,-156.4085,16.80,-0.95,-0.21,-0.06
19:36:52.60,25/1/20,71.3332,-156.4085,16.70,-0.57,-0.50,-0.01
19:36:52.80,25/1/20,71.3332,-156.4085,16.50,0.00,0.21,0.13
19:36:53.00,25/1/20,71.3332,-156.4085,16.40,-0.21,-0.23,-0.08
19:36:53.20,25/1/20,71.3332,-156.4085,16.30,-0.17,0.19,0.09
19:36:53.40,25/1/20,71.3332,-156.4085,16.10,0.07,0.29,0.11
19:36:53.60,25/1/20,71.3332,-156.4085,16.00,-0.20,-0.24,-0.10
19:36:53.80,25/1/20,71.3332,-156.4085,15.90,0.24,-2.07,-0.80
